Username,Timestamp,Events,Time Spent,Time Helped
120,20170427,HW6,90,setting up part 3
221,20170427,HW6,90,
121,20170427,HW6,90,Bug fixing help
227,20170427,HW6,90,student left
335,20170427,HW6,30,kinda trying to fish for answers
118,20170427,HW3,90,problem with recursion
310,20170427,HW3,90,problem with base case
130,20170427,HW6,30,fishing/wants answers checked
254,20170427,HW6,90,student left
334,20170427,HW3,90,student left
120,20170427,HW6,30,recursive step
162,20170427,HW6,90,student left
261,20170427,HW6,90,problem with recursion idea
121,20170427,HW6,90,recursive reverse
217,20170427,HW6,90,not understanding that you need to reverse it first and compare it
297,20170427,HW6,30,reverse string
171,20170427,HW6,30,fishing
145,20170427,HW6,60,problem creating level list
335,20170427,HW6,30,input validation
118,20170427,HW6,90,pascal recursive step
112,20170427,HW6,60,not understanding list mutibility
137,20170427,HW6,90,problem with the three inputs
243,20170427,HW6,60,"GCD was right, but needed help figuring out part 1"
261,20170427,HW6,90,part 1 recursion
165,20170427,HW2,30,recursive reverse
335,20170427,HW6,60,student left ?
112,20170427,HW6,30,pascal recursive step
217,20170427,HW6,60,student left ?
171,20170427,HW6,30,student left ?
130,20170427,HW6,60,helped for prob 1 and 2
208,20170427,HW6,90,fixed her problem since she submitted the form
108,20170427,HW6,30,student left
338,20170427,HW6,60,"had error with recursive function, worked after not trying to do length of a string"
145,20170427,HW6,60,student left
243,20170427,HW6,60,student left
254,20170427,HW6,90,student left
165,20170427,HW2,30,student left
329,20170427,HW6,30,didn't understand recursion AT ALL
184,20170427,HW6,30,needed help with how to set up 2D list and how to use it for this hw
332,20170427,HW6,30,wanted to know if he hardcoded something and how to prind out the 2D list
261,20170427,HW6,60, double-checking design for poblem 2
208,20170427,HW6,15,needed to use string concatination for input message
184,20170427,HW6,30,answered question when I helped her earlier
303,20170427,HW6,60,help with reverse function logic
261,20170427,HW6,15,requested again
297,20170427,HW6,30,student left?
358,20170427,HW6,90,index error on pascals (starting at level 1 not 0)
329,20170427,HW6,60,"Had a super simple logic error, was checking second letter against last instead of first"
179,20170427,HW6,15,student left??
292,20170427,HW6,60,needed help with how to do part 3
179,20170427,HW6,30,needed help understanding what the error was saying
171,20170427,HW6,60,needed help with what to do for part 3
179,20170427,HW6,15,"was accessing a part of the 2D list that didn't exist, too far"
292,20170427,HW6,30,needed help understanding what to do still
107,20170427,HW6,90,help with printing
179,20170427,HW6,15,office hours over
121,20170428,HW6,90,(???) He was unsure whether or not it was OK to create part of the list before passing it in... but his program works fine otherwise. I told him that it was OK but I'm unsure about the answer I gave him.
260,20170428,HW6,15,Wanted help with printing out the contents in his 2D list (he did a list of lists)
215,20170428,HW6,90,Needed help with understanding the concept of pascal's triangle + help with logic.
149,20170428,HW6,30,Wanted t know if it was OK to add another parameter to pascal(). No.
220,20170428,HW6,60,Program wasn't recursive.
278,20170428,HW6,90,Explained to him how he might use the 3rd parameter.
217,20170428,HW6,60,Needed help with recursive.\
130,20170428,HW6,30,Program wasn't recursive.
174,20170428,HW6,15,Needed help with parameters.
296,20170428,HW6,60,Confusion about 3rd parameter in GCD problem
215,20170428,HW6,60,
149,20170428,HW6,15,Needed further help with base cases for pascal()
120,20170428,HW6,90,
162,20170428,HW6,60,told her to draw out Pascals triangle
260,20170428,HW6,15,didn't have a base case
143,20170428,HW6,90,directed her to Euclid's algorithm
292,20170428,HW6,90,confused about row generation
110,20170428,HW6,30,GCD only had 2 parameters
261,20170428,HW2,60,She was missing closing parenthesis... Her program was so simple I'm mad I didn't think of that solution. 
215,20170428,HW6,90,student left
334,20170428,HW6,90,was calling pascal with wrong params
154,20170428,HW6,60,student left
149,20170428,HW6,15,student left
108,20170428,HW6,30,
162,20170428,HW6,30,row generation
260,20170428,HW6,5,office hours over
232,20170428,HW6,60,office hours over
174,20170428,HW6,15,office hours over
143,20170428,HW6,90,office hours over
269,20170428,HW6,30,office hours over
176,20170428,HW6,60,office hours over
120,20170428,HW6,90,debugging pascals triangle
162,20170428,HW6,60,starting pascals triangle
232,20170428,HW6,90,not using levelList
190,20170428,HW6,90,Help with pascals triangle
306,20170428,HW6,60,help with part 1
258,20170428,HW6,60,starting part 1
184,20170428,HW6,30,basic structure for pascal's triangle
337,20170428,HW6,60,starting part 1
296,20170428,HW6,60,starting part 3
135,20170428,HW6,30,algortihm for part 2
303,20170428,HW6,60,algorithm for part 2
143,20170428,HW6,90,how to make a new level part 3
305,20170428,HW6,30,starting part 1
232,20170428,HW6,30,starting part 1
269,20170428,HW6,30,algorithm for part 3
316,20170428,HW6,30,how to make a new level part 3
297,20170428,HW6,30,algorithm for part 2
337,20170428,HW6,15,working on understanding recursion for part 1
296,20170428,HW6,90,recursive step pascal
108,20170428,HW6,30,recursive step pascal
243,20170428,HW6,90,Needed help with algorithm for pascals
162,20170428,HW6,90,student left
135,20170428,HW6,30,gcd recursive step
258,20170428,HW6,60,reversing word
283,20170428,HW6,90,gcd recursive step
171,20170428,HW6,30,Forgot that it had 3 inputs
305,20170428,HW3,15,pascal
306,20170428,HW6,30,
303,20170428,HW6,60,Ended up needing part 3 help
184,20170428,HW6,30,List not set up right
179,20170428,HW6,15,student left
244,20170428,HW6,60,was using euclid's method and didn't understand it
108,20170428,HW6,30,
150,20170428,HW6,5,"was trying to use factorial for pascal, and didn't understand it"
296,20170428,HW6,90,recursive step pascal
316,20170428,HW6,15,recursive step pascal
135,20170428,HW6,30,student left
135,20170428,HW6,30,requested again
130,20170428,HW6,60,spaghetti code
306,20170428,HW6,60,requested again
297,20170428,HW6,15,pascal revursive step
190,20170428,HW6,90,recursive step pascal
305,20170428,HW6,15,recursion woes
337,20170428,HW6,60,recursion woes
171,20170428,HW6,60,
244,20170428,HW6,60,
258,20170428,HW6,60,office hours over
108,20170428,HW6,15,office hours over
150,20170428,HW2,15,office hours over
329,20170428,HW6,90,forgot to call recursive function in important recursive case
304,20170428,HW6,90,for loop for creating a new level
306,20170428,HW6,60,office hours over
184,20170428,HW6,30,office hours over
305,20170428,HW6,90,office hours over
266,20170502,PROJ3,60,Needed help thinking about the project
297,20170502,PROJ3,30,student left
121,20170502,PROJ3,90,help with the design of functions
173,20170502,PROJ3,15,help with understanding the design
107,20170502,PROJ3,15,confused about the prettyPrint function
121,20170502,PROJ3,90,question about variables
335,20170502,PROJ3,30,questions about the design
176,20170502,PROJ3,5,
215,20170503,PROJ3,90,questions about coding for flags and mines
173,20170503,PROJ3,30,questions about functions and design
297,20170503,PROJ3,15,"didnt include to ."" when getting the file"""
124,20170503,PROJ3,60,How to play minesweeper
217,20170503,OTHERS,60,design check and question on how to store the board 
274,20170504,PROJ3,90,Making the 2d list from the file
264,20170504,PROJ3,60,How to make the userBoard that does not effect the other board
121,20170504,PROJ3,90,Recursion
124,20170504,PROJ3,90,help with understanding what an island is
162,20170504,PROJ3,60,Understanding islands
120,20170504,PROJ3,90,Understanding the two lists
334,20170504,PROJ3,90,Understanding the two lists
121,20170504,PROJ3,90,Making a trail for the recursion to not repeat a location
310,20170504,OTHERS,60,Can use dictonary for coordinates?
118,20170504,PROJ3,90,
169,20170504,PROJ3,60,"Needed help, suggested playing minesweeper since hes never played or understands what is going ion"
155,20170504,PROJ3,30,structure of file
118,20170504,PROJ3,90,maybe copied over prettyboard function incorrectly?
292,20170504,PROJ3,30,function ideas
121,20170504,PROJ3,90,wanted help with island
120,20170504,PROJ3,60,doesnt understand game really
310,20170504,OTHERS,90,easy question
261,20170504,PROJ3,15,nevermind
155,20170504,PROJ3,30,making a list of mines
292,20170504,PROJ3,60,program design
322,20170504,PROJ3,60,Read the file twice
120,20170504,PROJ3,60,making two boards
310,20170504,OTHERS,90,error with changing a constant
121,20170504,PROJ3,90,going to bounds and getting stuck
369,20170504,PROJ3,30,needed help getting started
128,20170504,PROJ3,30,shallow copies
118,20170504,PROJ3,90,printing boards
211,20170504,PROJ3,90,help with recursion function - trying to do too much
322,20170504,PROJ3,15,counting mines
121,20170504,PROJ3,90,talking about recursion
130,20170504,PROJ3,60,understanding minesweeper
118,20170504,PROJ1,90,"small bug counting mines, also design questions (2 board setup)"
322,20170504,PROJ3,60,"board was a list of strings, not a list of lists of chars. caused problems"
329,20170504,PROJ3,30,doesn't know how to structure design document
130,20170504,PROJ3,30,setting up 2d lists
253,20170504,PROJ2,60, help with design (also changing to 2d list not list of strings)
305,20170504,PROJ3,15,"starting out this proj, general design"
253,20170504,PROJ3,30,"was setting entire board to dots, couldn't figure out how to keep border"
329,20170504,PROJ3,60,general design help
261,20170504,PROJ3,15,needed instruction clarifications
253,20170504,PROJ3,60,coudln't read in file twice to make two boards
261,20170504,PROJ3,60,design verification
296,20170505,OTHERS,90,Needed help with ideas for functions.
155,20170505,PROJ3,60,Needed help thinking of other possible recursive functions.
296,20170505,OTHERS,90,Was wondering if it would be a good idea to recursively generate the clue # fields.
155,20170505,PROJ3,60,"by request, recursion"
130,20170505,PROJ3,60,Fishing. Didn't know how to create the 2D list. I helped them a bit.
173,20170505,PROJ3,15,was confused about two 2d lists
262,20170505,OTHERS,90,Questions about design function ideas for more
173,20170505,PROJ3,30,Question about design functions
274,20170505,PROJ3,60,shallow vs deep copy for creating the display board
242,20170505,PROJ3,90,understanding island recursion
143,20170505,PROJ3,90,checking design and parameters
251,20170505,PROJ3,60,Questions about the two 2-d lists and pretty print function 
184,20170505,PROJ3,30,"questions about separate list, parameters and order of main"
110,20170505,PROJ3,90,Question about design functions
362,20170505,PROJ3,90,thinking about base cases
274,20170505,PROJ3,30,Help with deep copy and pretty print
297,20170505,PROJ3,15,"using , in input"
251,20170505,PROJ3,60,Questions about design functions and constants 
251,20170505,PROJ3,15,requested again
242,20170505,PROJ3,90,confused about parameter for pretty print
184,20170505,PROJ3,15,design questions
110,20170505,PROJ3,15,deep copy not working ?? i don't know why
242,20170505,PROJ3,90,Help with the two different boards
108,20170505,PROJ3,30,choosing functions and how minesweeper works
130,20170505,PROJ3,60,Question about printing
297,20170505,PROJ3,15,how to count mines with flags
242,20170505,PROJ3,90,update board function what helper functions needed
108,20170505,PROJ2,30,design questions
354,20170505,PROJ3,90,understanding project
306,20170505,PROJ3,60,Needed to know what new functions to add
130,20170505,PROJ3,60,Needed assistance with recursion 
242,20170505,PROJ3,90,Checking design
297,20170505,PROJ3,15,Understanding two boards
143,20170505,PROJ3,90,Wanted to discuss their design
354,20170505,PROJ3,90,Recursive loops
108,20170505,PROJ3,60,Didn't uderstand difference between recursive call and the count mines function
261,20170505,PROJ3,90,Design document
130,20170505,PROJ3,15,recursion help
329,20170505,PROJ3,90,Design document
274,20170508,PROJ3,90,recursive design
227,20170508,PROJ3,90,"fishing. legit said i don't know how to do it recursively"""""
155,20170508,PROJ3,60,didnt use prettyPrintBoard
130,20170508,PROJ3,60,trying to do too much
155,20170508,PROJ3,30,problem with recursive design
297,20170508,PROJ3,15,"Needed and"" instead of ""or"" in conditional statement"""
264,20170508,PROJ3,60,Needed help thinking out base case
118,20170508,PROJ3,90,Was actually shallow copying instead of deep copying
297,20170508,PROJ3,15,"Needed two lists, was passing original to pretty print"
357,20170508,PROJ3,90,Wasn't reading in list correctly
253,20170508,PROJ3,90,Logic error
264,20170508,PROJ3,60,fishing
253,20170508,PROJ3,30,Wasn't using indices for board
357,20170508,PROJ3,15,trying to read line from file when pointer was already at end
253,20170508,PROJ3,90,figuring out iterating over the 2d list
130,20170508,PROJ3,30,helping fix a syntax error (kept asking more questions)
176,20170508,PROJ3,15,syntax error and general idea of recursion
278,20170508,PROJ3,60,reading in file and creating 2d list
253,20170508,PROJ3,60,need to clean up debugging statements
176,20170508,PROJ3,5,putting  debug statement in wrong place
130,20170508,PROJ3,30,counting total # of mines
297,20170508,PROJ3,15,Needed to make a copy of the board to show the user 
176,20170508,PROJ3,5,Was confused about when recursion should happen 
253,20170508,PROJ3,60,Couldn't conceptualize what the recursion meant and what was needed
128,20170508,PROJ3,30,Good commenting
158,20170509,PROJ3,60,Needed help making the board
227,20170509,PROJ3,90,Needed help figuring out how to do recursive search
124,20170509,PROJ3,90,Needed help figuring out how to do recursive search
107,20170509,PROJ3,90,Needed help figuring out how to do recursive search
264,20170509,PROJ3,90,student left
284,20170509,PROJ3,15,student left
162,20170509,PROJ3,60,Help understanding print pretty board
310,20170509,OTHERS,90,Rubber Duck
149,20170509,PROJ3,30,Win conditions and Rubber Duck
130,20170509,PROJ3,60,multiple questions about syntax issues
227,20170509,PROJ3,90,Needed help with base case
255,20170509,PROJ3,90,Needed help making the second board
346,20170509,PROJ3,60,student left
120,20170509,PROJ3,90,board studd
334,20170509,PROJ3,90,needed help thinking about a clue list
357,20170509,PROJ3,90,
334,20170509,PROJ3,90,requested again
162,20170509,PROJ3,60,issues wwith pretty print
297,20170509,OTHERS,30,
130,20170509,PROJ3,90,printing
173,20170509,PROJ3,30,
357,20170509,PROJ3,90,requested again
130,20170509,LAB13,30,
242,20170509,PROJ3,90,print
242,20170509,PROJ3,90,
155,20170509,PROJ3,60,
173,20170509,PROJ3,30,strip/split confusion
297,20170509,PROJ3,15,needed help converting the dots for the clue board
130,20170509,LAB13,60,confused about strip/split and how to create a key in a dictionary
254,20170509,PROJ3,30,needed clarification on prettyprint function
130,20170509,LAB13,15,requested again
173,20170509,PROJ3,30,minor error in strip/split
285,20170509,PROJ3,90,errors/confusion with strip and split
130,20170509,LAB13,15,confused about dictionaries
260,20170510,PROJ3,15,was/is confused about what prettyprint is doing
124,20170510,PROJ3,90,was returning her recursive call-- ending loop
176,20170510,PROJ3,15,having trouble with deep copies
252,20170510,PROJ3,60,was splitting on whitespace
155,20170510,PROJ3,60,thinking out recursion
260,20170510,PROJ3,15,Was splitting on whitespace
334,20170510,PROJ3,90,not here
173,20170510,PROJ3,15,Needed help with updating and counting mines
334,20170510,PROJ3,90,Was returning the wrong variable
227,20170510,PROJ3,90,Syntax error in if statement
130,20170510,PROJ3,90,Was trying to call recursive function each time user picked reveal
254,20170510,PROJ3,30,student left
242,20170510,PROJ3,90,Was trying to make getting the length of the board complicated...
244,20170510,PROJ3,90,fishing. Didn't seem to even read the project description
297,20170510,PROJ3,15,Wasn't updating the board in their flag function
305,20170510,PROJ3,30,office hours over
340,20170510,PROJ3,90,office hours over
227,20170510,PROJ3,90,office hours over
268,20170510,PROJ3,5,office hours over
356,20170510,PROJ3,60,office hours over
274,20170510,PROJ3,90,office hours over
244,20170510,PROJ3,90,Super behind on creating 2d lsits
305,20170510,PROJ3,15,"jsut started project, didnt know how to count mines"
110,20170510,PROJ3,60,...messed up my name :{ but he asked about recursivly bounds checking
274,20170510,PROJ3,90,recursive call logic
176,20170510,OTHERS,30,Recursive call logic
356,20170510,PROJ3,60,Out of range on the boundaries of the board 
305,20170510,PROJ3,30,Not here -- Came back and said nobody called her(did help with her question)
369,20170510,PROJ3,60,Not on the right track with the recursion 
176,20170510,PROJ3,5,Help with recursion 
356,20170510,PROJ3,60,was using  <= len(board) so still going out of range 
274,20170510,PROJ3,90,Needed help with starting the recursion/how to stop it 
254,20170510,PROJ3,60,Making a deep copy of a 2D list 
184,20170510,PROJ3,30,Starting with reading in the board 
100,20170510,OTHERS,60,student left
176,20170510,PROJ3,15,Bug
255,20170510,PROJ3,90,islands and checkforwin
279,20170510,OTHERS,30,help understanding islands
100,20170510,OTHERS,60,wasnt sure how islands or duplicate board would work
369,20170510,PROJ3,90,Wasnt sure how to go about the island recursion
155,20170510,PROJ3,90,office hours over
358,20170510,PROJ3,60,office hours over
184,20170510,PROJ3,30,office hours over
159,20170510,PROJ3,30,office hours over
335,20170510,PROJ3,30,office hours over
260,20170511,PROJ3,15,How to make the 2 different boards
217,20170511,PROJ3,60,understanding recursion
227,20170511,PROJ3,90,Understanding recursion
329,20170511,PROJ3,5,How to make 2-D list
285,20170511,PROJ3,90,student left
107,20170511,PROJ3,90,understanding recursion
320,20170511,PROJ3,60,building 2-D list from file
173,20170511,PROJ3,15,setting up the answer key board
297,20170511,PROJ3,30,counting the bombs
255,20170511,PROJ3,90,student left
171,20170511,PROJ3,30,"Help with getting started, design was not going to work for the project"
296,20170511,PROJ3,90,"return statement in wrong spot, returning too early"
227,20170511,PROJ3,90,nevermind
260,20170511,PROJ3,15,trying to add str and int when calculating mines
260,20170511,PROJ3,15,requested again
335,20170511,PROJ3,30,"needed help with island, couldn't figure out logic behind it"
329,20170511,PROJ3,60,couldnt figure out islands
118,20170511,PROJ3,90,"revealing spot, but accessing the wrong copy of the board"
184,20170511,PROJ3,30,fixing 2d boards
320,20170511,PROJ3,30,help making 2d list
130,20170511,PROJ3,90,Lots of things...
169,20170511,PROJ3,60,help copying 2d list
261,20170511,PROJ3,90,help with design
179,20170511,PROJ3,60,student left
171,20170511,PROJ3,90,student left
244,20170511,PROJ3,90,Loading the file
258,20170511,PROJ3,30,never created 2d lst
173,20170511,PROJ3,60,just wanted to check
334,20170511,PROJ3,90,student left
260,20170511,PROJ3,15,help with getting numbers
118,20170511,PROJ3,90,island reveal
261,20170511,PROJ3,90,requested again
297,20170511,PROJ3,15,logic help and needed to be an or
101,20170511,PROJ3,30,just needed to change board to 2d list not list of strings
145,20170511,PROJ3,60,"Game mechanics, how spaces get revealed"
176,20170511,OTHERS,90,student left ?
165,20170511,PROJ3,60,"making second list, just forgot to reset row to empty inside loop"
159,20170511,PROJ3,90,fixing recursion. almost had it right just small changes
320,20170511,PROJ3,30,fix making second baord (use indices not values)
258,20170511,PROJ3,30,student left ?
244,20170511,PROJ3,60,student left ?
130,20170511,PROJ3,60,student left
335,20170511,PROJ2,60,
101,20170511,PROJ3,30,couldn't properly create 2d list
340,20170511,PROJ3,90,recursion was looping forever
108,20170511,PROJ3,60,recursion help
145,20170511,PROJ3,60,couldn't figure out how to recursively move along the board
260,20170511,PROJ3,15,student left?
139,20170511,OTHERS,90,needed help with structuring the checking for clues function
107,20170511,PROJ3,90,recursion help
155,20170511,PROJ3,90,
253,20170511,PROJ3,90,student left?
184,20170511,PROJ3,30,help with recursion and revealing clues
305,20170511,PROJ3,30,theres no way this girl is finishing 
139,20170511,OTHERS,90,helped above
190,20170511,PROJ3,30,made a shallow copy of board
184,20170511,PROJ3,30,helped above
335,20170511,PROJ2,30,student left?
139,20170511,OTHERS,90,recursion help
171,20170511,PROJ3,90,was having issues with function
305,20170511,PROJ3,90,recursion help
305,20170512,PROJ3,60,
173,20170512,PROJ3,15,Fixed her clues -- she never reset the count to 0.
130,20170512,PROJ3,90,Fixed her nested for loops but could not help with her recursive reveal function.
305,20170512,PROJ3,90,requested again
260,20170512,PROJ3,15,
268,20170512,PROJ3,15,Island help
173,20170512,PROJ3,30,Recursive function help
162,20170512,PROJ3,90,Recursion help
278,20170512,PROJ3,90,Wanted help figuring out an approach to the recursive function.
250,20170512,OTHERS,90,"Recursive function never went up-left, left, or down-left."
219,20170512,PROJ3,90,not here
217,20170512,PROJ3,90,was confused about recursion
305,20170512,PROJ3,15,She hard coded every board
296,20170512,PROJ3,90,
130,20170512,PROJ3,60,student left
143,20170512,PROJ3,60,fishing
297,20170512,PROJ3,15,how do i start?' -- recursive function
138,20170512,PROJ3,90,was calculating clues on the fly
217,20170512,PROJ3,90,student left
118,20170512,PROJ3,90,Helped him solve looping bugs
162,20170512,PROJ3,90,student left
258,20170512,OTHERS,90,wasnt stripping lines as read in from file
199,20170512,PROJ3,90,
285,20170512,PROJ3,90,
137,20170512,PROJ3,90,student left
190,20170512,PROJ3,30,
305,20170512,PROJ3,90,office hours over
335,20170512,PROJ3,30,office hours over
261,20170512,PROJ3,90,office hours over
329,20170512,PROJ3,30,office hours over
260,20170512,PROJ3,15,office hours over
250,20170512,OTHERS,90,office hours over
118,20170512,PROJ3,90,office hours over
118,20170512,PROJ3,90,office hours over
334,20170512,PROJ3,90,office hours over
169,20170512,PROJ3,90,office hours over
176,20170512,OTHERS,90,office hours over
258,20170512,PROJ3,60,office hours over
199,20170512,PROJ3,90,office hours over
297,20170512,PROJ3,15,recursion
285,20170512,PROJ3,90,group help
260,20170512,PROJ3,15,help counting mines
184,20170512,PROJ3,30,group help
305,20170512,PROJ3,90,Help with logic
108,20170512,PROJ3,90,
190,20170512,PROJ3,30,group help
145,20170512,PROJ3,90,group help
110,20170512,PROJ3,30,finished
176,20170512,OTHERS,30,calling functions correctly
105,20170512,PROJ3,90,group help
232,20170512,PROJ3,60,needs to make 2-D list to pass to prettyPrintBoard
176,20170512,OTHERS,90,student left
169,20170512,PROJ3,60,group help
303,20170512,PROJ3,60,Help with 2-D list creation
296,20170512,PROJ3,90,fixing a print out error
357,20170512,PROJ3,90,recursive function
258,20170512,PROJ3,60,Generating the user_board
130,20170512,PROJ3,90,recursive function
130,20170512,PROJ3,90,requested again
105,20170512,PROJ3,90,student left
105,20170512,PROJ3,90,requested again
285,20170512,PROJ3,90,requested again
143,20170512,PROJ3,90,lots of errors
199,20170512,PROJ3,90,it cycled. I fixed the cycle
251,20170512,PROJ3,30,student left
291,20170512,PROJ3,60,handling flags
329,20170512,PROJ3,90,Needed help with recursion
171,20170512,PROJ3,90,program design
190,20170512,PROJ3,90,requested again
329,20170512,PROJ3,15,requested again
137,20170512,PROJ2,90,needed help with index and resetting clue count
297,20170512,PROJ3,15,recursive function
145,20170512,PROJ3,90,requested again
305,20170512,PROJ3,60,unflagging wasn't working
285,20170512,PROJ3,90,broken recursion
108,20170512,PROJ3,60,print formartting
356,20170512,PROJ3,60,broken logic for checking win in main()
105,20170512,PROJ3,90,student left
357,20170512,PROJ3,90,counting neighbors
190,20170512,PROJ3,90,requested again
296,20170512,PROJ3,90,didn't know when to check for win condition
220,20170512,PROJ3,90,nevermind
184,20170512,PROJ3,30,didn't understand the recursion ()
297,20170512,PROJ3,90,requested again
232,20170512,PROJ3,60,making a 2d list
303,20170512,PROJ3,90,needed help with details of calculating numers
258,20170512,PROJ3,30,checking for mines
130,20170512,PROJ3,60,recursive function
344,20170512,PROJ3,90,"making 2d list, understanding recursion"
260,20170512,PROJ3,15,office hours over
357,20170512,PROJ3,60,requested again
261,20170512,PROJ3,90,office hours over
305,20170512,PROJ3,90,office hours over
143,20170512,PROJ3,90,office hours over
145,20170512,PROJ3,90,office hours over
279,20170512,PROJ3,30,office hours over
171,20170512,PROJ3,90,office hours over
131,20170512,PROJ3,60,office hours over
122,20170512,PROJ3,90,office hours over
356,20170512,PROJ3,90,office hours over
329,20170512,PROJ3,30,office hours over
